,store,product,price,price_no_discount,price_currency,installments,installment_payment,installment_currency,url,timestamp
0,Divino Fenicio,SILLÓN RECLINABLE - 2 CUERPOS CUERO-100-NATURAL GRIS RAUL,7840.0,7840.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-reclinable-2-cuerpos-cuero-100-natural-gris-raul_241173_001,2022-04-29 15:06:30
1,Divino Fenicio,TV LG - 86-PULGADAS 86UN8000PSB,6990.0,6990.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/tv-lg-86-pulgadas-86un8000psb_256235_001,2022-04-29 15:06:30
2,Divino Fenicio,SOFÁ - ESQUINERO NATURAL/BEIGE TELA KARTUN,6355.0,6355.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sofa-esquinero-natural-beige-tela-kartun_250173_001,2022-04-29 15:06:30
3,Divino Fenicio,SILLÓN - 3 CUERPOS CUERO-100-NATURAL MARRON NANDA TAUPE,5758.0,5758.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-3-cuerpos-cuero-100-natural-marron-nanda-taupe_250174_001,2022-04-29 15:06:30
4,Divino Fenicio,BUTACA - 1 CUERPO CUERO-100-NATURAL BLANCO RE VIVE,5725.0,5725.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/butaca-1-cuerpo-cuero-100-natural-blanco-re-vive_241171_001,2022-04-29 15:06:30
5,Divino Fenicio,SILLÓN - MÁS DE 4 CUERPOS CUERO-100-NATURAL ENTUSIASMO,5655.0,5655.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-mas-de-4-cuerpos-cuero-100-natural-entusiasmo_241172_001,2022-04-29 15:06:30
6,Divino Fenicio,TV LG - 65-PULGADAS OLED65A1PSA,4990.0,4990.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/tv-lg-65-pulgadas-oled65a1psa_256239_001,2022-04-29 15:06:30
7,Divino Fenicio,SOMMIER - CAMA ARTICULADA CON COLCHÓN LÁTEX,4956.5,9913.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sommier-cama-articulada-con-colchon-latex_CMB-A01-244821-CANT01-cmb2_-eq001-002,2022-04-29 15:06:30
8,Divino Fenicio,SILLÓN - 2 CUERPOS CUERO-100-NATURAL NATURAL-BEIGE FORZA BEIGE,4522.0,4522.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-2-cuerpos-cuero-100-natural-natural-beige-forza-beige_241174_001,2022-04-29 15:06:30
9,Divino Fenicio,SILLÓN - 3 CUERPOS CUERO-100-NATURAL MARRON U249 CAFE,4007.4,6679.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-3-cuerpos-cuero-100-natural-marron-u249-cafe_244606_-a3c001,2022-04-29 15:06:30
10,Divino Fenicio,SILLÓN ESQUINERO - MÁS DE 4 CUERPOS CUERO-100-NATURAL MARRON U264,3904.2,6507.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-esquinero-mas-de-4-cuerpos-cuero-100-natural-marron-u264_244605_003,2022-04-29 15:06:30
11,Divino Fenicio,SILLÓN - MÁS DE 4 CUERPOS CUERO-100-NATURAL MARRON U210 CHOCOLATE,3801.0,6335.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-mas-de-4-cuerpos-cuero-100-natural-marron-u210-chocolate_237884_001,2022-04-29 15:06:30
12,Divino Fenicio,SILLÓN - 2 CUERPOS CUERO-100-NATURAL LEGGEREZZA,3453.0,3453.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-2-cuerpos-cuero-100-natural-leggerezza_241176_003,2022-04-29 15:06:30
13,Divino Fenicio,BUTACA - 1 CUERPO CUERO-100-NATURAL MARRON B899 CHOCOLATE,3389.0,3389.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/butaca-1-cuerpo-cuero-100-natural-marron-b899-chocolate_241180_001,2022-04-29 15:06:30
14,Divino Fenicio,SILLÓN RECLINABLE ESQUINERO - MÁS DE 4 CUERPOS TELA MARRON MONTREAL CHOCOLATE,134990.0,224983.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-reclinable-esquinero-mas-de-4-cuerpos-tela-marron-montreal-chocolate_242486_-m4c001,2022-04-29 15:06:30
15,Divino Fenicio,"KIT - DE COCINA DINAMARCA, ARMARIO, ALACENA, BAJO MESADA, AERE",125161.0,231780.0,$,,0.0,,https://www.divino.com.uy/catalogo/kit-de-cocina-dinamarca-armario-alacena-bajo-mesada-aere_CMB-G02-251653001-CANT11-cmb2_001,2022-04-29 15:06:30
16,Divino Fenicio,SMART TV SAMSUNG 75 2021 - 75-PULGADAS UHD 4K,2999.0,2999.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/smart-tv-samsung-75-2021-75-pulgadas-uhd-4k_251979_001,2022-04-29 15:06:31
17,Divino Fenicio,KIT - BARBACOA NEGRO METAL,2900.0,2900.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/kit-barbacoa-negro-metal_255522_001,2022-04-29 15:06:31
18,Divino Fenicio,KIT BARBACOA - METAL ROJO ROJO CERAMICA,2900.0,2900.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/kit-barbacoa-metal-rojo-rojo-ceramica_255523_001,2022-04-29 15:06:31
19,Divino Fenicio,KIT - BARBACOA VERDE METAL,2900.0,2900.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/kit-barbacoa-verde-metal_255524_001,2022-04-29 15:06:31
20,Divino Fenicio,SILLÓN CON RECLINER - CUERO-100-NATURAL MARRON U210 CHOCOLATE,2874.0,4790.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-con-recliner-cuero-100-natural-marron-u210-chocolate_237886_001,2022-04-29 15:06:31
21,Divino Fenicio,JUEGO - DE SOFAS ROMEO - 1 Y 3 CUERPOS,2727.6,4546.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/juego-de-sofas-romeo-1-y-3-cuerpos_CMB-E01-248721001-CANT01-cmb2_001,2022-04-29 15:06:31
22,Divino Fenicio,SILLÓN ESQUINERO - MÁS DE 4 CUERPOS CUERO-100-NATURAL GRIS PREMIUM,109990.0,183317.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-esquinero-mas-de-4-cuerpos-cuero-100-natural-gris-premium_248912_001,2022-04-29 15:06:31
23,Divino Fenicio,HELADERA RJ 30M SBSI - METAL GRIS JAMES,2590.0,2590.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/heladera-rj-30m-sbsi-metal-gris-james_250770_001,2022-04-29 15:06:31
24,Divino Fenicio,JUEGO - DE COMERDOR MADERA BLANCO AM -01 8,106820.0,191833.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-comerdor-madera-blanco-am-01-8_CMB-F03-228017001-CANT01-cmb2_001,2022-04-29 15:06:31
25,Divino Fenicio,JUEGO DE COMEDOR - RUBBERWOOD MARRON KIMMO,102715.0,171192.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-comedor-rubberwood-marron-kimmo_257184_001,2022-04-29 15:06:31
26,Divino Fenicio,J 501 INV DE - INVERTER GRIS HELADERA,2470.0,2470.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/j-501-inv-de-inverter-gris-heladera_250941_001,2022-04-29 15:06:31
27,Divino Fenicio,KIT - BARBACOA NEGRO METAL,2467.0,2467.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/kit-barbacoa-negro-metal_255525_001,2022-04-29 15:06:31
28,Divino Fenicio,KIT - BARBACOA ROJO METAL,2467.0,2467.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/kit-barbacoa-rojo-metal_255526_001,2022-04-29 15:06:31
29,Divino Fenicio,KIT - BARBACOA GRIS METAL,2467.0,2467.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/kit-barbacoa-gris-metal_255527_001,2022-04-29 15:06:31
30,Divino Fenicio,HELADERA RJ-460 FTI MI - INVERTER GRIS JAMES,2450.0,2450.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/heladera-rj-460-fti-mi-inverter-gris-james_251065_001,2022-04-29 15:06:31
31,Divino Fenicio,JUEGO - DE COMEDOR MADERA ALICE BLANCO 8 S,96481.0,178181.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-comedor-madera-alice-blanco-8-s_CMB-F03-239952001-CANT01-cmb2_001,2022-04-29 15:06:31
32,Divino Fenicio,SOMMIER - QUEEN RESORTES SLEEP ROYALE,2327.0,4654.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sommier-queen-resortes-sleep-royale_CMB-A01-247216-CANT01-cmb2_-eq001-006,2022-04-29 15:06:32
33,Divino Fenicio,SILLÓN - 2 CUERPOS CUERO MARRON CHESTERFIELD DARK BROWN,2265.0,3775.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-2-cuerpos-cuero-marron-chesterfield-dark-brown_237378_001,2022-04-29 15:06:32
34,Divino Fenicio,JUEGO DE COMEDOR - RUBBERWOOD MARRON KIMMO OVAL,93590.0,155983.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-comedor-rubberwood-marron-kimmo-oval_246893_001,2022-04-29 15:06:32
35,Divino Fenicio,CAMA - + COMODA + MESA DE LUZ AHF,92960.0,185920.0,$,,0.0,,https://www.divino.com.uy/catalogo/cama-comoda-mesa-de-luz-ahf_CMB-B02-234067002-CANT03-cmb2_001,2022-04-29 15:06:32
36,Divino Fenicio,SOMMIER - 2 PLAZAS ESPUMA LATEXZONE,2219.0,4438.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sommier-2-plazas-espuma-latexzone_CMB-A01-226240-CANT01-cmb2_-a2p001-022,2022-04-29 15:06:32
37,Divino Fenicio,PUFF - ROMEO CAMEL + SOFA ROMEO 3 CUERPOS,2208.0,3680.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/puff-romeo-camel-sofa-romeo-3-cuerpos_CMB-E01-248723001-CANT01-cmb2_001,2022-04-29 15:06:32
38,Divino Fenicio,JUEGO - DE SILLONES RE-CUERO MR2138 3 + 2 CHOCOLATE,90980.0,151633.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-sillones-re-cuero-mr2138-3-2-chocolate_CMB-L02-230355002-CANT01-cmb2_001,2022-04-29 15:06:32
39,Divino Fenicio,BUTACA - 1 CUERPO CUERO-100-NATURAL NEGRO GRETA,2112.0,2112.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/butaca-1-cuerpo-cuero-100-natural-negro-greta_241178_001,2022-04-29 15:06:32
40,Divino Fenicio,REFRIGERADOR INTEGRABLE BOSCH - 321-LITROS BLANCO KIR81AFE0,2080.5,2190.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/refrigerador-integrable-bosch-321-litros-blanco-kir81afe0_254565_001,2022-04-29 15:06:32
41,Divino Fenicio,TV KDL-65J - 65-PULGADAS SONY,2069.0,2069.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/tv-kdl-65j-65-pulgadas-sony_257137_001,2022-04-29 15:06:32
42,Divino Fenicio,BUTACA - 1 CUERPO CUERO-100-NATURAL MARRON B899 VISON,2005.0,2005.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/butaca-1-cuerpo-cuero-100-natural-marron-b899-vison_241179_002,2022-04-29 15:06:32
43,Divino Fenicio,JUEGO - DE COMEDOR AHF MADERA ACACIA 8 SIL,82820.0,151833.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-comedor-ahf-madera-acacia-8-sil_CMB-F03-234063001-CANT01-cmb2_001,2022-04-29 15:06:32
44,Divino Fenicio,CAMPANA DE TECHO BOSCH - METAL DRC97AQ50,1985.5,2090.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/campana-de-techo-bosch-metal-drc97aq50_254562_001,2022-04-29 15:06:32
45,Divino Fenicio,POLTRONA RECLINABLE - CUERO-100-NATURAL NATURAL-BEIGE MEMPHIS CREAM,1966.0,3932.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/poltrona-reclinable-cuero-100-natural-natural-beige-memphis-cream_237953_002,2022-04-29 15:06:32
46,Divino Fenicio,COLCHÓN - 2 PLAZAS ESPUMASLEEPTECH BLANCO LÁTEXZONE,1941.0,3882.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/colchon-2-plazas-espumasleeptech-blanco-latexzone_226240_-a2p022,2022-04-29 15:06:32
47,Divino Fenicio,COLCHÓN - QUEEN RESORTES BLANCO SLEEP ROYALE,1913.0,3826.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/colchon-queen-resortes-blanco-sleep-royale_247216_-eq006,2022-04-29 15:06:32
48,Divino Fenicio,SILLÓN - 3 CUERPOS CUERO MEMPHIS POWER BEIGE,76990.0,128317.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-3-cuerpos-cuero-memphis-power-beige_242636_-a3c002,2022-04-29 15:06:32
49,Divino Fenicio,TV TCL - 55-PULGADAS 55C825 55 QLED MINI LED,1849.0,1849.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/tv-tcl-55-pulgadas-55c825-55-qled-mini-led_256815_001,2022-04-29 15:06:32
50,Divino Fenicio,JUEGO - DE COMEDOR 6 SILLAS MADERA LAMINADA PEROLO,76208.0,140048.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-comedor-6-sillas-madera-laminada-perolo_CMB-F03-242731001-CANT01-cmb2_001,2022-04-29 15:06:32
51,Divino Fenicio,SOFÁ - CON CHAISE 3 CUERPOS TELA RENOIR,75990.0,126650.0,$,,0.0,,https://www.divino.com.uy/catalogo/sofa-con-chaise-3-cuerpos-tela-renoir_248600_001,2022-04-29 15:06:32
52,Divino Fenicio,SILLÓN - CUERO-100-NATURAL NATURAL-BEIGE U210 CREAM,75733.0,126222.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-cuero-100-natural-natural-beige-u210-cream_237882_003,2022-04-29 15:06:32
53,Divino Fenicio,JUEGO - DE COMEDOR 6 SILLAS MADERA ACACIA AHF,75639.0,137165.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-comedor-6-sillas-madera-acacia-ahf_CMB-F03-234065001-CANT01-cmb2_002,2022-04-29 15:06:32
54,Divino Fenicio,REFRIGERADOR ENXUTA - 516-LITROS RENX16520I,1764.0,1764.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/refrigerador-enxuta-516-litros-renx16520i_255232_001,2022-04-29 15:06:32
55,Divino Fenicio,SOFA - 3 CUERPOS CUERO-100-NATURAL MARRON ATHOS COFFEE,71990.0,119983.0,$,,0.0,,https://www.divino.com.uy/catalogo/sofa-3-cuerpos-cuero-100-natural-marron-athos-coffee_253766_002,2022-04-29 15:06:32
56,Divino Fenicio,SILLÓN - 3 CUERPOS CUERO MEMPHIS CHOCOLATE,69990.0,116650.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-3-cuerpos-cuero-memphis-chocolate_242633_-a3c004,2022-04-29 15:06:32
57,Divino Fenicio,SILLÓN - 2 CUERPOS CUERO-100-NATURAL CAFÉ ALICANTE,69990.0,139980.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-2-cuerpos-cuero-100-natural-cafe-alicante_248720_-c2c001,2022-04-29 15:06:32
58,Divino Fenicio,SOFÁ ESQUINERO - MÁS DE 4 CUERPOS TELA NATURAL-BEIGE CONNECT BEIGE,69990.0,116650.0,$,,0.0,,https://www.divino.com.uy/catalogo/sofa-esquinero-mas-de-4-cuerpos-tela-natural-beige-connect-beige_249393_002,2022-04-29 15:06:32
59,Divino Fenicio,JUEGO DE LIVING - MADERA NATURAL-BEIGE FLORIDA,69990.0,139980.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-living-madera-natural-beige-florida_252423_001,2022-04-29 15:06:32
60,Divino Fenicio,SOFÁ CAMA - 2 CUERPOS CUERO-100-NATURAL RAMIREZ,69990.0,116650.0,$,,0.0,,https://www.divino.com.uy/catalogo/sofa-cama-2-cuerpos-cuero-100-natural-ramirez_253768_001,2022-04-29 15:06:32
61,Divino Fenicio,SOMMIER - 2 PLAZAS LATEX CLASSIC,1688.0,3376.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sommier-2-plazas-latex-classic_CMB-A01-235667-CANT01-cmb2_-a2p001-034,2022-04-29 15:06:32
62,Divino Fenicio,SILLÓN - MÁS DE 4 CUERPOS CUERO-100-NATURAL NATURAL-BEIGE ALBANY IVORY,68990.0,114983.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-mas-de-4-cuerpos-cuero-100-natural-natural-beige-albany-ivory_238762_001,2022-04-29 15:06:32
63,Divino Fenicio,LAVASECARROPAS LG - 15KG WD15DG2S6,1649.0,1649.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/lavasecarropas-lg-15kg-wd15dg2s6_256246_001,2022-04-29 15:06:32
64,Divino Fenicio,JUEGO - DE COMEDOR 4 SILLAS MADERA SARI,68090.0,123833.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-comedor-4-sillas-madera-sari_CMB-F03-239344001-CANT01-cmb2_002,2022-04-29 15:06:33
65,Divino Fenicio,SOMMIER - 2 PLAZAS RESORTES AMBASSADOR,1628.0,3256.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sommier-2-plazas-resortes-ambassador_CMB-A01-247214-CANT01-cmb2_-a2p001-005,2022-04-29 15:06:33
66,Divino Fenicio,SMART TV SAMSUNG 65 - 65-PULGADAS UHD 4K,1599.0,1599.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/smart-tv-samsung-65-65-pulgadas-uhd-4k_251980_001,2022-04-29 15:06:33
67,Divino Fenicio,TV 75 XION - 75-PULGADAS XI-LED75-4K,1599.0,1599.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/tv-75-xion-75-pulgadas-xi-led75-4k_255307_001,2022-04-29 15:06:33
68,Divino Fenicio,HELADERA SAMSUNG - INVERTER NEGRO 471 L MONO COOLING,1599.0,1599.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/heladera-samsung-inverter-negro-471-l-mono-cooling_256875_001,2022-04-29 15:06:33
69,Divino Fenicio,SILLÓN - 3 CUERPOS CUERO-100-NATURAL MARRON ROMEO CAMEL,1595.4,2659.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sillon-3-cuerpos-cuero-100-natural-marron-romeo-camel_248721_001,2022-04-29 15:06:33
70,Divino Fenicio,SOFA - ESQUINERO C/MESA GRIS ALUMINIO SORRENTO,64990.0,129980.0,$,,0.0,,https://www.divino.com.uy/catalogo/sofa-esquinero-c-mesa-gris-aluminio-sorrento_248430_001,2022-04-29 15:06:33
71,Divino Fenicio,SOMMIER - SUPER KING RESORTES LOBBY,63550.0,127100.0,$,,0.0,,https://www.divino.com.uy/catalogo/sommier-super-king-resortes-lobby_CMB-A01-247211-CANT01-cmb2_-gsk001-012,2022-04-29 15:06:33
72,Divino Fenicio,REFRIGERADOR ENXUTA - 320-LITROS RENXFD22300I,1528.0,1528.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/refrigerador-enxuta-320-litros-renxfd22300i_255230_001,2022-04-29 15:06:33
73,Divino Fenicio,PLACA DE INDUCCIÓN BOSCH - INDUCCION NEGRO PXV875DC1E,1520.0,1600.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/placa-de-induccion-bosch-induccion-negro-pxv875dc1e_254557_001,2022-04-29 15:06:33
74,Divino Fenicio,SOFÁ - 4 CUERPOS CUERO-100-NATURAL MARRON AUSTIN,61790.0,102983.0,$,,0.0,,https://www.divino.com.uy/catalogo/sofa-4-cuerpos-cuero-100-natural-marron-austin_253770_001,2022-04-29 15:06:33
75,Divino Fenicio,SILLÓN - 2 CUERPOS CUERO-100-NATURAL MARRON DICKSON CAMEL,61789.0,102982.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-2-cuerpos-cuero-100-natural-marron-dickson-camel_233700_001,2022-04-29 15:06:33
76,Divino Fenicio,SILLÓN - 2 CUERPOS CUERO-100-NATURAL MARRON DICKSON II CAFFE,61789.0,102982.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-2-cuerpos-cuero-100-natural-marron-dickson-ii-caffe_253785_001,2022-04-29 15:06:33
77,Divino Fenicio,SOMMIER - 2 PLAZAS RESORTES PALACE SUITE,1485.0,2970.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sommier-2-plazas-resortes-palace-suite_CMB-A01-247215-CANT01-cmb2_-a2p001-005,2022-04-29 15:06:33
78,Divino Fenicio,JUEGO DE MESA Y SILLA EXTERIOR - ALUMINIO GRIS C483-RP+T212A,59990.0,119980.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-mesa-y-silla-exterior-aluminio-gris-c483-rp-t212a_252222_001,2022-04-29 15:06:33
79,Divino Fenicio,MESA DE COMEDOR - PINO BLANCO AIMANN,59900.0,99833.0,$,,0.0,,https://www.divino.com.uy/catalogo/mesa-de-comedor-pino-blanco-aimann_228017_001,2022-04-29 15:06:33
80,Divino Fenicio,REFRIGERADOR LG - 336L GB37SPP,1449.0,1449.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/refrigerador-lg-336l-gb37spp_256255_001,2022-04-29 15:06:34
81,Divino Fenicio,CAMA ARTICULADA - 1 PLAZA MDF-Y-TELA NATURAL-BEIGE AJUSTABLE VENEZA,1431.5,2863.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/cama-articulada-1-plaza-mdf-y-tela-natural-beige-ajustable-veneza_244821_001,2022-04-29 15:06:34
82,Divino Fenicio,CAMPANA ISLA BOSCH - METAL DIB97IM50,1415.5,1490.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/campana-isla-bosch-metal-dib97im50_254563_001,2022-04-29 15:06:34
83,Divino Fenicio,LAVAVAJILLAS BOSCH 13 SERVICIOS - 13-CUBIERTOS SMS4EMI00E,1415.5,1490.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/lavavajillas-bosch-13-servicios-13-cubiertos-sms4emi00e_254568_001,2022-04-29 15:06:34
84,Divino Fenicio,JUEGO - DE SILLONES CUERO TEXAS 3 + 2 CHOCOLATE,58480.0,97466.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-sillones-cuero-texas-3-2-chocolate_CMB-L02-237737012-CANT01-cmb2_001,2022-04-29 15:06:34
85,Divino Fenicio,MESA - CENTRAL + RACK + CARRO BAR YORK,58300.0,97167.0,$,,0.0,,https://www.divino.com.uy/catalogo/mesa-central-rack-carro-bar-york_CMB-E02-239186001-CANT02-cmb2_001,2022-04-29 15:06:34
86,Divino Fenicio,COLCHÓN - 2 PLAZAS LATEX BLANCO LÁTEX,1410.0,2820.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/colchon-2-plazas-latex-blanco-latex_235667_-a2p034,2022-04-29 15:06:34
87,Divino Fenicio,CAMA - 2 PLAZAS MADERA-Y-TELA NATURAL-BEIGE LUISA,57990.0,115980.0,$,,0.0,,https://www.divino.com.uy/catalogo/cama-2-plazas-madera-y-tela-natural-beige-luisa_250362_001,2022-04-29 15:06:34
88,Divino Fenicio,CASITA DE JARDÍN - METAL GRIS S1004A,57990.0,115980.0,$,,0.0,,https://www.divino.com.uy/catalogo/casita-de-jardin-metal-gris-s1004a_252026_001,2022-04-29 15:06:34
89,Divino Fenicio,HELADERA SAMSUNG - INVERTER NEGRO 430 L MONO COOLING,1399.0,1399.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/heladera-samsung-inverter-negro-430-l-mono-cooling_256874_001,2022-04-29 15:06:34
90,Divino Fenicio,SILLÓN - 3 CUERPOS CUERO-100-NATURAL MARRON BRISTOL VINTAGE,57779.0,96298.0,$,,0.0,,https://www.divino.com.uy/catalogo/sillon-3-cuerpos-cuero-100-natural-marron-bristol-vintage_237713_014,2022-04-29 15:06:34
91,Divino Fenicio,MESA DE COMEDOR - PINO BLANCO EM02,56900.0,94833.0,$,,0.0,,https://www.divino.com.uy/catalogo/mesa-de-comedor-pino-blanco-em02_228018_001,2022-04-29 15:06:34
92,Divino Fenicio,JUEGO DE COMEDOR - MADERA NATURAL-BEIGE LUNA,56690.0,94483.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-comedor-madera-natural-beige-luna_242951_001,2022-04-29 15:06:34
93,Divino Fenicio,COLCHÓN - 2 PLAZAS RESORTES NATURAL-BEIGE AMBASSADOR,1350.0,2700.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/colchon-2-plazas-resortes-natural-beige-ambassador_247214_-a2p005,2022-04-29 15:06:34
94,Divino Fenicio,SOMMIER - 2 PLAZAS RESORTES ASTORIA,55795.0,111589.0,$,,0.0,,https://www.divino.com.uy/catalogo/sommier-2-plazas-resortes-astoria_CMB-A01-247213-CANT01-cmb2_-a2p001-005,2022-04-29 15:06:34
95,Divino Fenicio,REFRIGERADOR LG - 410L GT41AGP,1349.0,1349.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/refrigerador-lg-410l-gt41agp_256254_001,2022-04-29 15:06:34
96,Divino Fenicio,JUEGO - DE SILLONES CUERO FIRENZE CHOCOLATE 3 + 2 CUERPOS,54980.0,91633.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-sillones-cuero-firenze-chocolate-3-2-cuerpos_CMB-L02-236177004-CANT01-cmb2_001,2022-04-29 15:06:34
97,Divino Fenicio,JUEGO - DE SILLONES CUERO FIRENZE NEGRO 3 + 2 CUERPOS,54980.0,91633.0,$,,0.0,,https://www.divino.com.uy/catalogo/juego-de-sillones-cuero-firenze-negro-3-2-cuerpos_CMB-L02-236177006-CANT01-cmb2_001,2022-04-29 15:06:34
98,Divino Fenicio,BUTACA - 1 CUERPO CUERO-100-NATURAL REGINA,1327.0,1327.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/butaca-1-cuerpo-cuero-100-natural-regina_241177_002,2022-04-29 15:06:34
99,Divino Fenicio,SOMMIER - 2 PLAZAS RESORTES HERMITAGE,54554.0,109107.0,$,,0.0,,https://www.divino.com.uy/catalogo/sommier-2-plazas-resortes-hermitage_CMB-A01-247212-CANT01-cmb2_-a2p001-005,2022-04-29 15:06:34
100,Divino Fenicio,CAMA QUEEN - NATURAL/BEIGE MADERA TILO AH101-16,54490.0,108980.0,$,,0.0,,https://www.divino.com.uy/catalogo/cama-queen-natural-beige-madera-tilo-ah101-16_247206_001,2022-04-29 15:06:34
101,Divino Fenicio,SOMMIER - 2 PLAZAS RESORTES POCKET DENSIDAD RENAISSANCE,1317.0,2634.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/sommier-2-plazas-resortes-pocket-densidad-renaissance_CMB-A01-240913-CANT01-cmb2_-a2p001-023,2022-04-29 15:06:34
102,Divino Fenicio,APARADOR/CRISTALERO - MADERA-ACACIA NATURAL-BEIGE AHF,54390.0,90650.0,$,,0.0,,https://www.divino.com.uy/catalogo/aparador-cristalero-madera-acacia-natural-beige-ahf_234064_001,2022-04-29 15:06:34
103,Divino Fenicio,CONSOLA - MESA DE ARRIMO - LIVING - PINO NATURAL-BEIGE AM10 NATURAL/BLANCO,53423.0,89038.0,$,,0.0,,https://www.divino.com.uy/catalogo/consola-mesa-de-arrimo-living-pino-natural-beige-am10-natural-blanco_230392_001,2022-04-29 15:06:34
104,Divino Fenicio,KIT BARBACOA - CERAMICA AZUL CERAMICA TQ0021,1290.0,1290.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/kit-barbacoa-ceramica-azul-ceramica-tq0021_255138_001,2022-04-29 15:06:34
105,Divino Fenicio,LAVARROPAS BOSCH 8 KG - 8 KG 8-KG WUQ2448XES,1282.5,1350.0,U$S,,0.0,,https://www.divino.com.uy/catalogo/lavarropas-bosch-8-kg-8-kg-8-kg-wuq2448xes_254572_001,2022-04-29 15:06:34
